"district","station","system","Month_Yr","locs","ps_loc_1","ps_loc_2"
"AMBALA","NAGGAL",2016-04-22,"2016-04","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-04-24,"2016-04","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-04-29,"2016-04","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-05-05,"2016-05","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-06-04,"2016-06","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-08-14,"2016-08","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-09-16,"2016-09","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2016-11-28,"2016-11","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-02-08,"2017-02","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-02-09,"2017-02","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-02-22,"2017-02","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-04-08,"2017-04","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-05-09,"2017-05","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-06-18,"2017-06","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NAGGAL",2017-06-22,"2017-06","NAGGAL AMBALA",30.323709,76.867607
"AMBALA","NARAINGARH",2015-01-18,"2015-01","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-03-13,"2015-03","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-03-28,"2015-03","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-05-14,"2015-05","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-05-15,"2015-05","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-05-28,"2015-05","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-06-05,"2015-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-06-11,"2015-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-06-18,"2015-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-06-20,"2015-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-07-04,"2015-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-07-08,"2015-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-07-14,"2015-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-07-20,"2015-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-07-22,"2015-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-08-01,"2015-08","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-08-11,"2015-08","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-08-14,"2015-08","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-08-26,"2015-08","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-08-30,"2015-08","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2015-09-14,"2015-09","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-02-13,"2016-02","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-04-09,"2016-04","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-04-20,"2016-04","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-07-05,"2016-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-07-12,"2016-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-07-13,"2016-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-07-17,"2016-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-09-05,"2016-09","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-10-16,"2016-10","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-10-28,"2016-10","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-12-21,"2016-12","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-12-21,"2016-12","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-12-25,"2016-12","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2016-12-30,"2016-12","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-01-27,"2017-01","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-03-12,"2017-03","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-04-18,"2017-04","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-06-07,"2017-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-06-12,"2017-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-06-14,"2017-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-06-19,"2017-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-06-21,"2017-06","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-07-10,"2017-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-07-17,"2017-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","NARAINGARH",2017-07-29,"2017-07","NARAINGARH AMBALA",30.480552,77.128404
"AMBALA","PANJOKHRA",2015-01-17,"2015-01","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-02-16,"2015-02","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-02-17,"2015-02","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-02-19,"2015-02","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-03-10,"2015-03","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-06-13,"2015-06","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-06-14,"2015-06","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-07-29,"2015-07","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-09-02,"2015-09","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-09-25,"2015-09","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-10-06,"2015-10","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-11-01,"2015-11","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2015-11-28,"2015-11","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2016-09-09,"2016-09","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2016-09-22,"2016-09","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2016-11-11,"2016-11","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2016-11-12,"2016-11","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2016-11-21,"2016-11","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-02-01,"2017-02","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-03-20,"2017-03","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-03-29,"2017-03","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-04-22,"2017-04","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-05-07,"2017-05","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-07-03,"2017-07","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PANJOKHRA",2017-07-23,"2017-07","PANJOKHRA AMBALA",30.410284,76.851768
"AMBALA","PARAO AMBALA CANTT",2015-01-05,"2015-01","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-01-30,"2015-01","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-02-24,"2015-02","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-02-25,"2015-02","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-03-01,"2015-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-03-06,"2015-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-03-12,"2015-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-03-16,"2015-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-03-20,"2015-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-04-04,"2015-04","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-05-23,"2015-05","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-08-25,"2015-08","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-09-01,"2015-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-09-21,"2015-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-09-25,"2015-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2015-12-06,"2015-12","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-01-30,"2016-01","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-03-07,"2016-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-03-28,"2016-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-04-14,"2016-04","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-05-18,"2016-05","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-08-13,"2016-08","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-08-26,"2016-08","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-09-04,"2016-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-09-15,"2016-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-09-20,"2016-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-09-30,"2016-09","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-10-24,"2016-10","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-12-15,"2016-12","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2016-12-26,"2016-12","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-01-02,"2017-01","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-02-09,"2017-02","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-02-20,"2017-02","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-03-08,"2017-03","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-04-01,"2017-04","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-04-07,"2017-04","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-04-26,"2017-04","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-06-29,"2017-06","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-07-07,"2017-07","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-07-24,"2017-07","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","PARAO AMBALA CANTT",2017-07-30,"2017-07","PARAO AMBALA CANTT AMBALA",30.33147,76.835321
"AMBALA","RAIPUR RANI",2015-02-03,"2015-02","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-05-01,"2015-05","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-05-14,"2015-05","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-05-18,"2015-05","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-05-25,"2015-05","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-05-28,"2015-05","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-08-08,"2015-08","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-08-13,"2015-08","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-09-04,"2015-09","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-09-19,"2015-09","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-09-22,"2015-09","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-11-23,"2015-11","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-11-24,"2015-11","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2015-12-31,"2015-12","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-01-18,"2016-01","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-02-05,"2016-02","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-03-10,"2016-03","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-03-31,"2016-03","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-04-03,"2016-04","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-08-13,"2016-08","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-08-25,"2016-08","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-09-07,"2016-09","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2016-09-15,"2016-09","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2017-01-23,"2017-01","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2017-03-29,"2017-03","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2017-06-20,"2017-06","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","RAIPUR RANI",2017-07-25,"2017-07","RAIPUR RANI AMBALA",30.584107,77.024657
"AMBALA","SAHA",2015-01-09,"2015-01","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-01-29,"2015-01","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-02-27,"2015-02","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-04-02,"2015-04","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-04-11,"2015-04","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-04-14,"2015-04","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-04-17,"2015-04","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-05-08,"2015-05","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-05-20,"2015-05","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-07-09,"2015-07","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2015-08-26,"2015-08","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-01-04,"2016-01","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-03-13,"2016-03","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-04-16,"2016-04","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-06-11,"2016-06","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-10-12,"2016-10","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-10-29,"2016-10","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2016-11-13,"2016-11","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2017-01-22,"2017-01","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2017-05-31,"2017-05","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2017-06-09,"2017-06","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2017-07-06,"2017-07","SAHA AMBALA",30.290519,76.965306
"AMBALA","SAHA",2017-08-04,"2017-08","SAHA AMBALA",30.290519,76.965306
"AMBALA","SHAHZADPUR",2015-03-18,"2015-03","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-04-08,"2015-04","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-04-12,"2015-04","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-04-24,"2015-04","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-05-02,"2015-05","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-05-12,"2015-05","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-06-18,"2015-06","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-07-09,"2015-07","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-07-16,"2015-07","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-07-17,"2015-07","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-07-25,"2015-07","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-08-23,"2015-08","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-08-25,"2015-08","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-08-26,"2015-08","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-09-19,"2015-09","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2015-12-19,"2015-12","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2016-02-04,"2016-02","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2016-02-12,"2016-02","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2016-06-09,"2016-06","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-01-02,"2017-01","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-02-08,"2017-02","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-03-11,"2017-03","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-03-28,"2017-03","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-04-13,"2017-04","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-04-26,"2017-04","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-05-04,"2017-05","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-05-26,"2017-05","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-06-20,"2017-06","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-06-29,"2017-06","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-07-25,"2017-07","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","SHAHZADPUR",2017-08-05,"2017-08","SHAHZADPUR AMBALA",30.452521,77.032854
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-08-30,"2015-08","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-01,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-04,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-04,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-04,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-05,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-08,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-08,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-09,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-16,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-20,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-23,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-25,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-09-27,"2015-09","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-10-08,"2015-10","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-10-13,"2015-10","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-05,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-06,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-06,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-18,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-19,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-20,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-11-20,"2015-11","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-03,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-15,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-15,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-16,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-16,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-28,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-28,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2015-12-31,"2015-12","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2016-01-04,"2016-01","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2016-01-31,"2016-01","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2016-02-04,"2016-02","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2016-02-06,"2016-02","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2016-02-20,"2016-02","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
"AMBALA","WOMEN POLICE STATION, AMBALA",2016-02-23,"2016-02","WOMEN POLICE STATION, AMBALA AMBALA",30.383439,76.783336
